order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-397950,PROD-000571,1,43.12,0.1755946307535149,7.57,43.12,2.49,4.09,42.13,13.6,24.44
ORD-640578,PROD-000638,1,528.46,0.07257809664308,38.35,528.46,63.71,4.67,558.49,369.34,184.48
ORD-825272,PROD-000416,2,322.45,0.1562575945028262,100.77,644.9,38.09,5.53,587.75,251.1,331.12
ORD-877215,PROD-000077,1,1359.66,0.0307920840098752,41.87,1359.66,92.25,5.68,1415.72,851.46,558.58
ORD-472476,PROD-001174,1,71.13,0.1151122818531813,8.19,71.13,8.18,17.77,88.89,25.42,45.7
ORD-797203,PROD-000478,2,46.09,0.1135569245746347,10.47,92.18,5.72,3.03,90.46,36.66,50.77
ORD-796683,PROD-000723,1,195.73,0.121805486152421,23.84,195.73,12.03,5.8,189.72,74.68,109.24
ORD-333388,PROD-000169,1,211.72,0.1984191383134081,42.01,211.72,33.94,5.27,208.92,73.84,129.81
ORD-446163,PROD-000238,1,93.39,0.0717439601248211,6.7,93.39,16.47,12.8,115.96,39.03,64.13
ORD-400936,PROD-000878,1,250.79,0.0325471265860359,8.16,250.79,16.98,3.64,263.25,75.57,184.04
ORD-512225,PROD-000241,2,141.37,0.0,0.0,282.74,19.79,5.72,308.25,97.64,204.89
ORD-513620,PROD-000007,2,761.53,0.1334212993675939,203.21,1523.06,92.39,6.36,1418.6,850.24,562.0
ORD-862512,PROD-000143,2,409.07,0.0668388943097093,54.68,818.14,53.44,24.17,841.07,508.82,308.08
ORD-872411,PROD-000818,4,241.94,0.0,0.0,967.76,67.74,14.78,1050.28,425.28,610.22
ORD-425463,PROD-000908,2,277.37,0.1748571798496754,97.0,554.74,91.55,2.98,552.27,296.3,252.99
ORD-702974,PROD-000666,2,401.03,0.0,0.0,802.06,56.14,5.61,863.81,551.0,307.2
ORD-814673,PROD-000498,1,36.13,0.2377664836372521,8.59,36.13,1.93,0.5699999999999998,30.04,12.48,16.99
ORD-636219,PROD-000778,2,31.96,0.1752739843350849,11.2,63.92,3.69,24.06,80.47,32.02,24.39
ORD-645668,PROD-000806,2,241.36,0.0456035768309419,22.01,482.72,32.25,21.32,514.28,191.18,301.78
ORD-546184,PROD-000602,1,69.86,0.215084210880315,15.03,69.86,3.84,2.75,61.42,27.07,31.6
ORD-694433,PROD-001029,1,71.61,0.1407698978209447,10.08,71.61,12.31,4.67,78.51,30.08,43.76
ORD-722115,PROD-000964,1,844.03,0.1952308502806789,164.78,844.03,47.55,14.92,741.72,421.73,305.07
ORD-266829,PROD-000130,1,224.21,0.1157903412148509,25.96,224.21,39.65,12.68,250.58,131.76,106.14
ORD-491939,PROD-000245,2,103.13,0.298869432488403,61.64,206.26,10.12,6.19,160.93,88.84,65.9
ORD-224540,PROD-000860,4,154.84,0.0584627679584247,36.21,619.36,110.8,3.04,696.99,241.2,452.75
ORD-586951,PROD-000719,3,43.68,0.0332195500040466,4.35,131.04,22.8,3.69,153.18,53.73,95.76
ORD-851844,PROD-000896,1,21.47,0.135573649570926,2.91,21.47,3.53,4.51,26.6,7.24,14.85
ORD-363463,PROD-000464,2,240.55,0.1260949697654362,60.66,481.1,29.43,3.43,453.3,202.46,247.41
ORD-898140,PROD-000565,1,88.75,0.0267068643789269,2.37,88.75,6.05,6.35,98.78,29.87,62.56
ORD-909577,PROD-000323,2,291.83,0.0687790272137164,40.14,583.66,38.05,0.6200000000000001,582.19,247.64,333.93
ORD-618669,PROD-000857,1,202.84,0.0845696746926897,17.15,202.84,33.42,2.77,221.88,107.97,111.14
ORD-222565,PROD-000197,3,55.85,0.1109627681646223,18.59,167.55,29.79,0.2000000000000001,178.95,57.9,120.85
ORD-308235,PROD-000708,1,313.02,0.1599707408112248,50.07,313.02,52.59,2.76,318.3,216.03,99.51
ORD-956114,PROD-000641,3,423.46,0.0238522885318948,30.3,1270.38,161.21,6.57,1407.86,509.37,891.92
ORD-114595,PROD-001138,1,47.72,0.202438916044463,9.66,47.72,4.95,14.23,57.24,14.58,28.43
ORD-230340,PROD-000411,2,449.7,0.0750686748474418,67.52,899.4,158.06,4.91,994.85,376.84,613.1
ORD-304713,PROD-000585,1,17.24,0.0,0.0,17.24,1.21,6.15,24.6,6.21,12.24
ORD-931228,PROD-000976,1,906.84,0.1477055700064687,133.95,906.84,54.1,15.1,842.09,582.2,244.79
ORD-891532,PROD-000758,3,124.59,0.0,0.0,373.77,48.59,14.75,437.11,176.4,245.96
ORD-417559,PROD-000364,4,104.19,0.4572595357769295,190.57,416.76,15.83,3.11,245.13,244.08,-2.06
ORD-706860,PROD-000154,2,183.17,0.135401974934733,49.6,366.34,22.17,11.56,350.47,157.3,181.61
ORD-697825,PROD-000304,2,63.16,0.141530629655995,17.88,126.32,14.1,7.36,129.9,56.54,66.0
ORD-508675,PROD-000895,1,19.92,0.1755712031399921,3.5,19.92,1.15,5.92,23.49,8.24,9.33
ORD-155310,PROD-000567,4,193.18,0.1966525218811881,151.96,772.72,124.15,4.73,749.64,337.96,406.95
ORD-510117,PROD-000400,1,485.22,0.1342716037894233,65.15,485.22,29.4,2.6100000000000003,452.08,278.95,170.52
ORD-605152,PROD-000861,1,39.5,0.2363297953370634,9.34,39.5,2.11,3.46,35.73,20.63,11.64
ORD-230963,PROD-000001,1,686.9,0.0054407441276815,3.74,686.9,47.82,2.63,733.61,474.06,256.92
ORD-125676,PROD-000752,1,251.35,0.1834541220513167,46.11,251.35,14.37,3.49,223.1,143.21,76.4
ORD-388341,PROD-000692,1,529.14,0.0739385257381789,39.12,529.14,34.3,3.3,527.62,351.28,173.04
ORD-195091,PROD-000771,3,159.61,0.4828803526047471,231.22,478.83,17.33,15.12,280.06,272.25,-7.31
ORD-592394,PROD-001145,1,229.45,0.0759057802259925,17.42,229.45,10.6,5.11,227.74,94.21,128.42
ORD-838450,PROD-000899,1,337.77,0.1975523335173429,66.73,337.77,54.21,2.22,327.47,153.93,171.32
ORD-999094,PROD-000970,1,264.82,0.10168196625549,26.93,264.82,16.65,3.3,257.84,130.1,124.44
ORD-576742,PROD-001162,3,277.18,0.1339304957019228,111.37,831.54,50.41,3.23,773.81,370.71,399.87
ORD-546784,PROD-000074,1,1303.99,0.1126896429493258,146.95,1303.99,80.99,12.02,1250.05,823.5,414.53
ORD-944203,PROD-000166,2,118.94,0.0,0.0,237.88,16.65,5.8,260.33,113.02,141.51
ORD-523277,PROD-001139,1,237.28,0.0,0.0,237.28,16.61,23.92,277.81,104.77,149.12
ORD-378788,PROD-000742,3,83.94,0.4201866010101309,105.81,251.82,10.22,6.24,162.47,88.92,67.31
ORD-458834,PROD-000536,1,46.33,0.1162998472827794,5.39,46.33,2.87,6.2,50.01,14.53,29.28
ORD-758431,PROD-001007,3,114.94,0.0296108180915435,10.21,344.82,23.42,3.44,361.47,219.0,139.03
ORD-114794,PROD-001151,2,141.88,0.4517602586621576,128.19,283.76,10.89,24.24,190.7,133.0,33.46
ORD-799586,PROD-000104,2,289.58,0.152026564177645,88.05,579.16,34.38,23.87,549.36,295.22,230.27
ORD-274752,PROD-000220,1,121.66,0.0170556711677585,2.07,121.66,8.37,5.95,133.91,60.07,67.89
ORD-559437,PROD-001156,2,214.49,0.3876161187790795,166.28,428.98,49.91,4.62,317.23,177.5,135.11
ORD-179021,PROD-000222,1,86.42,0.0278122655358343,2.4,86.42,16.8,9.8,110.62,28.56,72.26
ORD-531543,PROD-000583,1,18.55,0.0899169444641362,1.67,18.55,1.18,4.03,22.09,6.77,11.29
ORD-817507,PROD-000391,1,318.04,0.1719657824651373,54.69,318.04,13.17,4.9,281.42,204.93,71.59
ORD-841533,PROD-000875,3,160.33,0.1204127229992193,57.92,480.99,29.61,3.77,456.45,275.61,177.07
ORD-862881,PROD-000255,5,44.79,0.357392803915923,80.04,223.95,10.07,5.78,159.76,108.85,45.13
ORD-438510,PROD-000709,3,590.78,0.1380724774127406,244.71,1772.34,106.93,11.75,1646.31,1064.07,570.49
ORD-599844,PROD-000800,4,16.11,0.0311502175437039,2.01,64.44,4.37,2.91,69.71,29.72,37.08
ORD-258953,PROD-000028,1,1010.29,0.0681864770907492,68.89,1010.29,47.07,20.1,1008.57,572.01,416.46
ORD-355081,PROD-000910,1,91.46,0.0,0.0,91.46,6.4,3.68,101.54,34.2,63.66
ORD-452904,PROD-000650,1,105.52,0.1985934260072437,20.96,105.52,10.99,7.45,103.0,52.6,42.95
ORD-757017,PROD-000832,2,102.77,0.1928103014928405,39.63,205.54,11.61,3.91,181.43,87.94,89.58
ORD-895482,PROD-000424,1,163.54,0.0,0.0,163.54,11.45,6.19,181.18,91.34,83.65
ORD-227158,PROD-000038,1,409.59,0.0239296838725453,9.8,409.59,51.97,17.0,468.76,280.95,170.81
ORD-666435,PROD-000926,3,159.99,0.0861607030556656,41.35,479.97,87.72,12.77,539.11,150.3,376.04
ORD-854048,PROD-000330,1,182.41,0.0,0.0,182.41,12.77,12.03,207.21,75.08,120.1
ORD-263523,PROD-000160,2,175.08,0.0768085295048264,26.9,350.16,22.63,6.42,352.31,206.88,139.01
ORD-388209,PROD-000464,3,240.55,0.1565863752912336,113.0,721.65,42.61,5.84,657.1,303.69,347.57
ORD-613993,PROD-000464,3,240.55,0.3953298363490283,285.29,721.65,30.55,6.34,473.25,303.69,163.22
ORD-688285,PROD-000401,1,385.18,0.1941497088975978,74.78,385.18,21.73,6.24,338.37,137.65,194.48
ORD-338873,PROD-000323,3,291.83,0.2018674864055862,176.73,875.49,48.91,5.5,753.17,371.46,376.21
ORD-247399,PROD-000285,3,39.39,0.1132687750911884,13.38,118.17,20.96,5.08,130.83,61.98,63.77
ORD-449840,PROD-000573,3,25.69,0.055935439650303,4.31,77.07,5.09,6.09,83.94,36.51,41.34
ORD-175150,PROD-000091,1,666.55,0.040363050019413,26.9,666.55,44.78,2.87,687.3,401.62,282.81
ORD-794937,PROD-000740,5,95.23,0.5532510094804486,263.43,476.15,14.89,0.4900000000000002,228.1,270.55,-42.94
ORD-586268,PROD-000832,3,102.77,0.4550705537651999,140.3,308.31,31.92,9.5,209.43,131.91,68.02
ORD-505310,PROD-000627,1,70.05,0.0046348000598971,0.32,70.05,3.49,16.73,89.95,30.91,42.31
ORD-842295,PROD-000371,1,329.1,0.0,0.0,329.1,23.04,6.21,358.35,133.65,218.49
ORD-265922,PROD-000862,3,117.84,0.1836750591549365,64.93,353.52,20.2,15.0,323.79,157.83,150.96
ORD-605318,PROD-000422,1,241.23,0.1918363394848374,46.28,241.23,13.65,15.17,223.77,85.27,123.33
ORD-688363,PROD-000746,2,184.07,0.1190040212187891,43.81,368.14,22.7,15.31,362.34,210.98,136.05
ORD-676923,PROD-000723,1,195.73,0.1390247008047177,27.21,195.73,33.7,1.59,203.81,74.68,127.54
ORD-890565,PROD-000898,1,214.37,0.013737069317379,2.94,214.37,14.8,2.79,229.02,64.95,161.28
ORD-360341,PROD-000626,1,115.31,0.0513192541127635,5.92,115.31,20.78,19.9,150.07,51.61,78.56
ORD-416322,PROD-001040,1,6.31,0.1125548451482282,0.71,6.31,1.12,4.5,11.22,1.97,4.75
ORD-151271,PROD-000189,2,118.16,0.265653236524336,62.78,236.32,12.15,3.99,189.68,112.72,72.97
ORD-683754,PROD-000984,2,936.28,0.0,0.0,1872.56,374.51,4.6,2251.67,1213.9,1033.17
ORD-838742,PROD-000539,1,33.31,0.0,0.0,33.31,6.66,5.3,45.27,14.45,25.52
ORD-392859,PROD-000264,5,142.62,0.1442562935366181,102.87,713.1,42.72,6.17,659.12,241.25,411.7
ORD-438377,PROD-000602,2,69.86,0.0346051857608308,4.84,139.72,9.44,3.76,148.08,54.14,90.18
ORD-399594,PROD-000507,5,27.04,0.491927811929693,66.51,135.2,8.93,4.5,82.12,65.65,11.97
ORD-472696,PROD-000416,3,322.45,0.0324037446329406,31.35,967.35,65.52,3.45,1004.97,376.65,624.87
ORD-121439,PROD-000926,1,159.99,0.0335600491836043,5.37,159.99,10.82,2.54,167.98,50.1,115.34
ORD-667582,PROD-000106,2,587.18,0.0,0.0,1174.36,234.87,2.38,1411.61,589.8,819.43
ORD-818351,PROD-000971,1,268.9,0.0808882013221797,21.75,268.9,32.13,4.07,283.35,107.68,171.6
ORD-455012,PROD-000293,1,110.24,0.0856411666937784,9.44,110.24,7.06,3.73,111.59,51.23,56.63
ORD-702062,PROD-000697,2,496.82,0.0271641454489681,26.99,993.64,67.67,15.19,1049.51,510.86,523.46
ORD-763225,PROD-001108,2,29.27,0.0,0.0,58.54,11.71,19.85,90.1,28.78,41.47
ORD-614151,PROD-000138,2,765.04,0.1685727205390661,257.93,1530.08,89.05,6.11,1367.31,975.66,385.54
ORD-679707,PROD-000019,1,977.27,0.0,0.0,977.27,127.05,7.26,1111.58,668.82,435.5
ORD-685750,PROD-000480,4,59.33,0.4492245208942642,106.61,237.32,9.15,2.52,142.38,80.76,59.1
ORD-837881,PROD-001081,3,44.5,0.2040407027141168,27.24,133.5,7.44,2.72,116.42,47.7,66.0
ORD-581038,PROD-000150,4,627.36,0.1879695118382089,471.7,2509.44,407.55,9.85,2455.14,1239.84,1205.45
ORD-153855,PROD-000601,1,191.95,0.1785080919096816,34.26,191.95,31.54,5.3,194.53,92.98,96.25
ORD-403835,PROD-000853,1,135.42,0.0694147391327386,9.4,135.42,25.2,2.06,153.28,50.77,100.45
ORD-775969,PROD-000261,2,107.15,0.0,0.0,214.3,38.57,4.37,257.24,93.36,159.51
ORD-651347,PROD-000545,1,56.54,0.0896774618260257,5.07,56.54,10.29,12.47,74.23,25.96,35.8
ORD-119606,PROD-001013,1,460.42,0.1707553032492532,78.62,460.42,26.73,23.88,432.41,319.58,88.95
ORD-216152,PROD-000529,1,79.14,0.128701829012355,10.19,79.14,4.83,0.94,74.72,25.9,47.88
ORD-607707,PROD-000049,2,570.29,0.0976323307347038,111.36,1140.58,72.05,14.66,1115.93,578.7,522.57
ORD-755211,PROD-000609,1,134.12,0.1648475327341748,22.11,134.12,22.4,5.09,139.5,58.02,76.39
ORD-386322,PROD-000248,3,52.19,0.1543782856084957,24.17,156.57,9.27,3.72,145.39,76.23,65.44
ORD-214184,PROD-001149,1,294.52,0.0715580913695148,21.08,294.52,19.14,14.55,307.13,136.18,156.4
ORD-150142,PROD-000412,1,39.79,0.0735645125091094,2.93,39.79,2.58,23.67,63.11,21.71,17.73
ORD-781806,PROD-000276,3,138.78,0.0926298385930575,38.57,416.34,75.55,4.9,458.22,160.95,292.37
ORD-737644,PROD-000849,1,31.27,0.129166674790795,4.04,31.27,5.45,12.21,44.89,13.19,19.49
ORD-688966,PROD-000385,1,356.3,0.1492806140817789,53.19,356.3,21.22,24.04,348.37,197.41,126.92
ORD-799721,PROD-000555,4,74.36,0.0547286402276935,16.28,297.44,19.68,3.27,304.11,118.8,182.04
ORD-981888,PROD-001002,1,643.63,0.1975240104834541,127.13,643.63,103.3,1.7800000000000002,621.58,367.85,251.95
ORD-800591,PROD-001123,2,104.11,0.0,0.0,208.22,14.58,3.31,226.11,76.5,146.3
ORD-554991,PROD-000584,1,40.37,0.1141541454418056,4.61,40.37,7.15,12.74,55.65,17.51,25.4
ORD-339141,PROD-000965,3,782.57,0.0576498636988682,135.35,2347.71,154.87,15.02,2382.25,1400.16,967.07
ORD-230210,PROD-000008,4,381.34,0.0117049849952865,17.85,1525.36,105.53,6.05,1619.09,851.8,761.24
ORD-703722,PROD-000420,1,258.51,0.0121925555551422,3.15,258.51,17.88,6.46,279.7,95.46,177.78
ORD-141992,PROD-000640,1,363.97,0.153377398712512,55.82,363.97,21.57,5.84,335.56,188.34,141.38
ORD-297658,PROD-000539,3,33.31,0.1123618034228117,11.23,99.93,16.85,5.39,110.94,43.35,62.2
ORD-332807,PROD-000151,1,644.0,0.0,0.0,644.0,45.08,3.74,692.82,347.5,341.58
ORD-189150,PROD-000813,1,102.52,0.0552323962112905,5.66,102.52,18.4,9.67,124.93,39.48,75.78
ORD-787359,PROD-000642,3,226.19,0.2575152540016649,174.74,678.57,95.73,1.8200000000000005,601.38,433.11,166.45
ORD-205495,PROD-000482,3,41.06,0.5174775400631778,63.74,123.18,4.16,2.51,66.11,58.35,5.25
ORD-117697,PROD-001056,1,51.65,0.0799901767111379,4.13,51.65,3.33,6.41,57.26,24.88,25.97
ORD-709718,PROD-000068,1,309.38,0.1977785690356426,61.19,309.38,32.26,6.95,287.4,164.69,115.76
ORD-993997,PROD-000331,4,322.78,0.1921088779797974,248.04,1291.12,73.02,3.0,1119.1,676.12,439.98
ORD-960364,PROD-000763,2,291.89,0.2177808924203745,127.14,583.78,59.36,3.56,519.56,252.68,263.32
ORD-486266,PROD-000917,3,286.73,0.4773843854993809,410.64,860.19,31.47,20.78,501.8,422.16,58.86
ORD-477035,PROD-001035,2,91.88,0.0243626270275059,4.48,183.76,12.55,12.41,204.24,65.88,125.95
ORD-621000,PROD-000369,2,398.04,0.1591576192422139,126.7,796.08,46.86,6.13,722.37,313.24,403.0
ORD-748824,PROD-000139,1,542.29,0.1581384276925564,85.76,542.29,31.96,21.43,509.92,277.71,210.78
ORD-797992,PROD-000093,3,658.81,0.2604639037103285,514.79,1976.43,190.01,17.12,1668.77,1111.71,539.94
ORD-964389,PROD-000244,3,32.91,0.1897764148261239,18.74,98.73,5.6,6.32,91.91,33.66,51.93
ORD-649293,PROD-000081,3,758.32,0.1439481805875794,327.48,2274.96,136.32,3.1900000000000004,2086.99,1452.51,631.29
ORD-651936,PROD-000679,2,372.95,0.2119732885339617,158.11,745.9,105.8,0.6699999999999999,694.26,376.56,317.03
ORD-859200,PROD-000316,1,19.23,0.0919483624987433,1.77,19.23,3.32,12.39,33.17,7.39,13.39
ORD-534396,PROD-000771,2,159.61,0.2319886923353938,74.06,319.22,17.16,20.57,282.89,181.5,80.82
ORD-131399,PROD-000052,1,836.29,0.0673456642109739,56.32,836.29,140.39,2.52,922.88,583.0,337.36
ORD-846982,PROD-000482,3,41.06,0.4298114031149262,52.94,123.18,4.92,21.37,96.53,58.35,16.81
ORD-316743,PROD-000872,2,187.82,0.5438686600741403,204.3,375.64,11.99,11.76,195.09,142.4,40.93
ORD-351024,PROD-000591,2,100.0,0.1934637072307566,38.69,200.0,32.26,3.01,196.58,99.26,94.31
ORD-873987,PROD-000302,1,91.63,0.0964151451210645,8.83,91.63,5.8,5.79,94.39,37.14,51.46
ORD-754139,PROD-001018,1,50.89,0.0726738363414747,3.7,50.89,9.44,12.94,69.57,16.14,40.49
ORD-312428,PROD-000792,1,137.53,0.1098445891413358,15.11,137.53,24.48,9.03,155.93,71.27,75.63
ORD-441810,PROD-000066,2,653.97,0.1311299475667031,171.51,1307.94,79.55,20.55,1236.53,843.88,372.1
ORD-407478,PROD-000252,3,56.89,0.124832539693277,21.31,170.67,26.88,9.85,186.09,57.15,119.09
ORD-956802,PROD-000470,3,66.4,0.0400979470429428,7.99,199.2,38.24,1.92,231.37,83.07,146.38
ORD-633529,PROD-000371,1,329.1,0.0,0.0,329.1,23.04,3.34,355.48,133.65,218.49
ORD-568392,PROD-000349,2,356.1,0.15900035514758,113.24,712.2,41.93,23.93,664.82,358.92,281.97
ORD-932400,PROD-000117,2,362.23,0.1960666780362578,142.04,724.46,40.77,2.5,625.69,403.14,220.05
ORD-646237,PROD-000836,4,36.22,0.3732254352904356,54.07,144.88,9.08,2.41,102.3,74.4,25.49
ORD-594028,PROD-000828,2,220.5,0.0,0.0,441.0,88.2,12.19,541.39,236.38,292.82
ORD-966675,PROD-000867,3,78.23,0.4690958661746439,110.09,234.69,24.92,5.02,154.54,78.27,71.25
ORD-279095,PROD-000704,1,590.44,0.1783848200411849,105.33,590.44,92.17,1.81,579.09,261.1,316.18
ORD-662225,PROD-000551,1,12.53,0.1349132413795863,1.69,12.53,0.76,5.7,17.3,4.52,7.08
ORD-684274,PROD-000358,1,104.94,0.092583481289015,9.72,104.94,6.67,3.17,105.06,37.83,64.06
ORD-441900,PROD-000235,1,57.12,0.0,0.0,57.12,4.0,3.49,64.61,19.06,42.06
ORD-203419,PROD-000953,1,259.81,0.0728661092900423,18.93,259.81,16.86,3.12,260.86,106.96,150.78
ORD-672830,PROD-000918,1,240.83,0.0,0.0,240.83,16.86,15.41,273.1,91.03,166.66
ORD-459101,PROD-000260,3,111.12,0.4669310221983928,155.66,333.36,12.44,5.83,195.97,160.02,30.12
ORD-397481,PROD-000902,3,20.68,0.1587401870828046,9.85,62.04,10.44,1.5099999999999998,64.14,32.94,29.69
ORD-702018,PROD-000449,1,377.79,0.1753657552974991,66.25,377.79,15.58,8.26,335.38,180.45,146.67
ORD-535473,PROD-000210,1,229.29,0.0727026415196644,16.67,229.29,14.88,3.08,230.58,71.31,156.19
ORD-198633,PROD-000229,1,140.11,0.2032323524460703,28.47,140.11,11.16,9.04,131.84,61.54,61.26
ORD-920276,PROD-000493,3,66.55,0.1032023405471108,20.6,199.65,12.53,3.39,194.97,90.33,101.25
ORD-865667,PROD-000137,3,733.77,0.2521038157581868,554.96,2201.31,115.24,2.96,1764.55,930.75,830.84
ORD-682663,PROD-000318,1,271.04,0.0,0.0,271.04,35.24,17.69,323.97,106.75,199.53
ORD-796865,PROD-000413,2,435.57,0.0,0.0,871.14,165.52,4.51,1041.17,428.56,608.1
ORD-227932,PROD-000413,2,435.57,0.2383834663101806,207.67,871.14,46.44,6.35,716.26,428.56,281.35
ORD-715611,PROD-000715,1,217.42,0.0,0.0,217.42,15.22,3.57,236.21,93.18,139.46
ORD-151626,PROD-000287,3,89.08,0.0962309961703054,25.72,267.24,16.91,3.84,262.27,84.57,173.86
ORD-400330,PROD-000571,3,43.12,0.215624777922909,27.89,129.36,10.15,9.05,120.67,40.8,70.82
ORD-184763,PROD-001161,2,54.57,0.0,0.0,109.14,20.74,0.3999999999999999,130.28,48.36,81.52
ORD-973324,PROD-001108,1,29.27,0.0928468710774569,2.72,29.27,1.86,24.36,52.77,14.39,14.02
ORD-268646,PROD-000284,1,93.35,0.118304741360867,11.04,93.35,15.64,2.88,100.83,29.57,68.38
ORD-540119,PROD-000679,2,372.95,0.0845637678585553,63.08,745.9,122.91,10.42,816.15,376.56,429.17
ORD-904603,PROD-001060,5,88.76,0.487617811490887,216.4,443.8,45.48,2.7,275.58,201.3,71.58
ORD-131220,PROD-000799,1,268.68,0.0683533992285053,18.37,268.68,17.52,15.33,283.16,117.27,150.56
ORD-935614,PROD-000858,1,227.47,0.1170438018427158,26.62,227.47,14.06,3.22,218.13,86.52,128.39
ORD-299703,PROD-000319,4,176.23,0.2035551541189956,143.49,704.92,39.3,2.5700000000000003,603.3,314.24,286.49
ORD-511857,PROD-000605,1,64.03,0.2288102493425163,14.65,64.03,3.46,2.6100000000000003,55.45,19.54,33.3
ORD-658098,PROD-000653,4,392.69,0.1168682818851803,183.57,1570.76,97.1,5.53,1489.82,826.8,657.49
ORD-646390,PROD-000672,1,100.76,0.0900168078960499,9.07,100.76,6.42,5.89,104.0,56.4,41.71
ORD-488589,PROD-001098,1,264.43,0.0932379950127671,24.65,264.43,16.78,6.14,262.7,105.07,151.49
ORD-912325,PROD-000512,3,29.08,0.130966094409682,11.43,87.24,5.31,6.14,87.26,33.39,47.73
ORD-825016,PROD-000796,4,180.93,0.0828418913238197,59.95,723.72,46.46,15.28,725.51,320.44,389.79
ORD-400140,PROD-000014,1,772.2,0.0280745580453418,21.68,772.2,52.54,20.85,823.91,404.95,398.11
ORD-338751,PROD-000311,1,68.65,0.0547538574660532,3.76,68.65,4.54,5.97,75.4,38.36,31.07
ORD-939285,PROD-000900,3,119.47,0.1295945271665945,46.45,358.41,31.2,19.82,362.98,190.74,152.42
ORD-660950,PROD-000589,1,42.76,0.0251178081329204,1.07,42.76,7.92,4.51,54.12,16.3,33.31
ORD-294958,PROD-000378,2,260.54,0.1297022817050303,67.59,521.08,90.7,12.13,556.32,195.04,349.15
ORD-803856,PROD-000672,2,100.76,0.1996655834899399,40.24,201.52,11.29,23.73,196.3,112.8,59.77
ORD-882540,PROD-000226,2,147.53,0.4030174790005201,118.91,295.06,12.33,5.91,194.39,96.78,91.7
ORD-730773,PROD-000082,4,359.11,0.0291999391848117,41.94,1436.44,97.62,5.74,1497.86,580.12,912.0
ORD-335268,PROD-000223,2,88.87,0.09183511070332,16.32,177.74,29.06,0.0,190.48,61.88,128.6
ORD-989312,PROD-000840,4,124.44,0.1776650845124168,88.43,497.76,20.47,4.87,434.67,234.92,194.88
ORD-638689,PROD-000074,2,1303.99,0.2063947041131997,538.27,2607.98,144.88,15.24,2229.83,1647.0,567.59
ORD-179843,PROD-000414,5,113.12,0.0079423194321288,4.49,565.6,39.28,3.17,603.56,345.35,255.04
ORD-306546,PROD-001016,2,719.33,0.2330597218231491,335.29,1438.66,77.24,2.91,1183.52,757.92,422.69
ORD-329568,PROD-000530,3,38.3,0.1274351195522001,14.64,114.9,7.02,23.72,131.0,44.31,62.97
ORD-146076,PROD-000070,3,1062.55,0.2035238234845301,648.76,3187.65,177.72,23.84,2740.45,1597.05,1119.56
ORD-488370,PROD-000246,2,132.81,0.1147739226978591,30.49,265.62,16.46,6.43,258.02,105.74,145.85
ORD-449040,PROD-000892,3,81.74,0.0025420884227402,0.62,245.22,17.12,3.28,265.0,139.05,122.67
ORD-349227,PROD-000903,1,55.27,0.0743889628989415,4.11,55.27,3.58,14.82,69.56,20.98,33.76
ORD-232842,PROD-001146,3,122.88,0.2561606726873061,94.43,368.64,54.84,2.2300000000000004,331.28,131.7,197.35
ORD-698598,PROD-000848,1,193.87,0.1766374051097723,34.24,193.87,11.17,6.48,177.28,99.16,71.64
ORD-164945,PROD-000739,3,222.1,0.0,0.0,666.3,46.64,23.79,736.73,283.98,428.96
ORD-784515,PROD-001087,1,42.23,0.1493128917933644,6.31,42.23,2.51,3.29,41.72,20.01,18.42
ORD-147514,PROD-001140,1,199.76,0.0391492674616706,7.82,199.76,24.95,4.05,220.94,71.51,145.38
ORD-732957,PROD-000480,1,59.33,0.0617082744423815,3.66,59.33,3.9,23.96,83.53,20.19,39.38
ORD-888359,PROD-000924,3,242.67,0.1467256761244669,106.82,728.01,43.48,23.71,688.38,235.05,429.62
ORD-427007,PROD-000770,1,190.86,0.0294724300827307,5.63,190.86,12.97,3.27,201.47,72.23,125.97
ORD-981679,PROD-000871,1,211.44,0.0674752207228912,14.27,211.44,13.8,14.94,225.91,63.63,147.34
ORD-171719,PROD-000466,3,418.72,0.536816702516678,674.33,1256.16,110.55,0.0,692.38,602.04,90.34
ORD-917233,PROD-001033,2,97.82,0.0743817421258143,14.55,195.64,18.11,5.699999999999999,204.9,53.9,145.3
ORD-664856,PROD-000750,1,251.94,0.2128515089641477,53.63,251.94,13.88,12.18,224.37,125.91,86.28
ORD-765545,PROD-000392,1,148.41,0.15639483861824,23.21,148.41,8.76,0.8199999999999998,134.78,80.17,53.79
ORD-810351,PROD-000594,1,170.56,0.0611114471468043,10.42,170.56,28.83,9.85,198.82,52.81,136.16
ORD-969962,PROD-000603,4,137.35,0.243586811760884,133.83,549.4,78.96,16.96,511.49,190.24,304.29
ORD-197738,PROD-000548,2,68.94,0.4883035335568731,67.33,137.88,4.94,3.78,79.27,55.72,19.77
ORD-480268,PROD-000438,2,450.04,0.5333999501451155,480.1,900.08,29.4,3.38,452.76,462.9,-13.52
