dish_id,category,dish_name
9077,"BREADS & PAROTTAS",Chapathi
9078,"BREADS & PAROTTAS","Tandoori Roti"
9079,"BREADS & PAROTTAS",Naan
9080,"BREADS & PAROTTAS","Butter Naan"
9081,"BREADS & PAROTTAS","Garlic Naan"
9082,"BREADS & PAROTTAS","Egg Kothu Parotta"
9083,"BREADS & PAROTTAS","Ceylon Egg Parotta"
9084,"BREADS & PAROTTAS","Chicken Kothu Parotta"
9085,"BREADS & PAROTTAS",Parotta
9086,"BREADS & PAROTTAS","Veg Kothu Parotta"
9087,"BREADS & PAROTTAS","Wheat Parotta"
9088,"BREADS & PAROTTAS","Nool Parotta"
9089,"Egg Items","Egg Masala"
9090,"Egg Items","Chicken Karandi"
9091,"Egg Items","Plain Omelette"
9092,"Egg Items","Masala Omelette"
9093,"Egg Items","Boiled Egg"
9094,"Egg Items",Kalaki
9095,"Egg Items","Plain Karandi"
9096,Beverages,"Coke Can 300 Ml"
9097,Beverages,"Bottled Water"
9098,Beverages,"Fresh Watermelon Juice"
9099,Beverages,"Lemon Juice"
9100,Beverages,"Lemon Soda"
9101,Beverages,"Thalappakatti Masala Cola"
9102,Beverages,"INJI SARBATH"
9103,Beverages,"NEELANIMBU SARBATH"
9104,Beverages,"Peach Passion"
9105,Beverages,"Sunshine Sarbath"
9106,Beverages,"Sweetlime Juice"
9107,Beverages,"Thumsup Can 300 Ml"
9108,Beverages,"Coke Pet Bottle 475ml"
9109,Desserts,"Special Falooda"
9110,Desserts,"Bread Halwa"
9111,Desserts,"Gulab Jamun 2 Pcs"
9112,Desserts,"Brownie With Icecream"
9113,Desserts,"Custard Apple Pudding"
9114,Desserts,"Mango Pudding"
9115,Desserts,"Tender Cocount Pudding"
9116,Desserts,"Thalappakatti Jigarthanda"
9117,"Lassi & Buttermilk","Mango Lassi"
9118,"Lassi & Buttermilk","Cucumber Buttermilk"
9119,"Lassi & Buttermilk","Masala Buttermilk"
9120,"Lassi & Buttermilk","Plain Buttermilk"
9121,"Lassi & Buttermilk","Plain Lassi"
9122,Milkshakes,"Vanilla Milkshake"
9123,Milkshakes,"Strawberry Milkshake"
9124,Milkshakes,"Chocolate Milkshake"
9125,Milkshakes,"Mango Milkshake"
9126,Milkshakes,"Butterscotch Milkshake"
9127,Milkshakes,"Pista Milkshake"
9128,Milkshakes,"Tender Coconut Milkshake"
9129,"New Beverages","Merry Mango"
9130,"New Beverages","Guava Chilli"
9131,"New Beverages","Jeera Masala Lemonade"
9132,"New Beverages","Masala Jamun"
9133,"Special Falooda","Arabian Delight"
9134,"Special Falooda",Butterscotchfalooda
9135,"Special Falooda","Mango Falooda"
9136,"Special Falooda",Pistafalooda
9137,"Special Falooda","Tender Coconut Falooda"
9138,"Special Falooda","Jigarthanda Falooda"
9139,"Special Meals","Veg Meals"
9140,"DOSA & IDIYAPPAM","Egg Kothu Idiyappam"
9141,"DOSA & IDIYAPPAM","Chicken Kothu Idiyappam"
9142,"DOSA & IDIYAPPAM","Plain Dosai"
9143,"DOSA & IDIYAPPAM","Kal Dosai"
9144,"DOSA & IDIYAPPAM","Chicken Kari Dosai"
9145,"DOSA & IDIYAPPAM","Egg Kal Dosai"
9146,"DOSA & IDIYAPPAM",Idiyappam
9147,"Boba Shakes","Butterscotch Boba Milkshake"
9148,"Boba Shakes","Chocolate Boba Milkshake"
9149,"Boba Shakes","Mango Boba Milkshake"
9150,"Boba Shakes","Pista Boba Milkshake"
9151,"Boba Shakes","Strawberry Boba Milkshake"
9152,"Boba Shakes","Tender Coconut Boba Milkshake"
9153,"Boba Shakes","Vanilla Boba Milkshake"
9154,Recommended,"Gluten Free Veg Darjeeling Steam Momo"
9155,Recommended,"Gluten Free Corn Cheese Steam Momo"
9156,Recommended,"Gluten Free Veg Darjeeling Chilli Momo"
9157,Recommended,"Gluten Free Corn Cheese Chilli Momo"
9158,Recommended,"Gluten Free Chicken Darjeeling Steam Momo"
9159,Recommended,"Gluten Free Chicken Cheese Steam Momo"
9160,Recommended,"Gluten Free Chicken Darjeeling Chilli Momo"
9161,Recommended,"Gluten Free Chicken Cheese Chilli Momo"
9162,Recommended,"Corn Cheese Korean Spicy Momo New"
9163,Recommended,"Chicken Cheese Korean Spicy Momo New"
9164,"New Gluten Free Momo","Gluten Free Veg Darjeeling Steam Momo"
9165,"New Gluten Free Momo","Gluten Free Corn Cheese Steam Momo"
9166,"New Gluten Free Momo","Gluten Free Veg Darjeeling Chilli Momo"
9167,"New Gluten Free Momo","Gluten Free Corn Cheese Chilli Momo"
9168,"New Gluten Free Momo","Gluten Free Chicken Darjeeling Steam Momo"
9169,"New Gluten Free Momo","Gluten Free Chicken Cheese Steam Momo"
9170,"New Gluten Free Momo","Gluten Free Chicken Darjeeling Chilli Momo"
9171,"New Gluten Free Momo","Gluten Free Chicken Cheese Chilli Momo"
9172,"Korean Momo Newly Launched","Veg Korean Spicy Momo New"
9173,"Korean Momo Newly Launched","Chicken Korean Spicy Momo New"
9174,"Korean Momo Newly Launched","Corn Cheese Korean Spicy Momo New"
9175,"Korean Momo Newly Launched","Chicken Cheese Korean Spicy Momo New"
9176,"Steam Momo","Chicken Darjeeling Steam Momo"
9177,"Steam Momo","Chicken Cheese Steam Momo"
9178,"Steam Momo","Veg Darjeeling Steam Momo"
9179,"Steam Momo","Chicken Masala Steam Momo"
9180,"Steam Momo","Chicken Delight Steam Momo"
9181,"Steam Momo","Veg Himalayan Steam Momo"
9182,"Steam Momo","Chicken Himalayan Steam Momo"
9183,"Steam Momo","Veg Pahari Fresh Steam Momo"
9184,"Steam Momo","Veg Pahari Feast Steam Momo"
9185,"Steam Momo","Chicken Pahari Feast Steam Momo"
9186,"Steam Momo","Chicken Pahari Fresh Steam Momo"
9187,"Steam Momo","Veg Hot Garlic steam Momo"
9188,"Steam Momo","Chatpata Paneer Steam Momo"
9189,"Steam Momo","Corn Cheese Steam Momo"
9190,"Fried Momo","Chicken Cheese Fried Momo"
9191,"Fried Momo","Chicken Darjeeling Fried Momo"
9192,"Fried Momo","Veg Darjeeling Fried Momo"
9193,"Fried Momo","Chatpata Paneer Fried Momo"
9194,"Fried Momo","Chicken Masala Fried Momo"
9195,"Fried Momo","Chicken Delight Fried Momo"
9196,"Fried Momo","Veg Himalayan Fried Momo"
9197,"Fried Momo","Veg Hot Garlic Fried Momo"
9198,"Fried Momo","Chicken Himalayan Fried Momo"
9199,"Fried Momo","Veg Pahari Feast Fried Momo"
9200,"Fried Momo","Veg Pahari Fresh Fried Momo"
9201,"Fried Momo","Chicken Pahari Feast Fried Momo"
9202,"Fried Momo","Chicken Pahari Fresh Fried Momo"
9203,"Fried Momo","Corn Cheese Fried Momo"
9204,"Chilli Momo","Veg Darjeeling Chilli Momo"
9205,"Chilli Momo","Chicken Cheese Chilli Momo"
9206,"Chilli Momo","Corn Cheese Chilli Momo"
9207,"Chilli Momo","Chicken Delight Chilli Momo"
9208,"Chilli Momo","Veg Himalayan Chilli Momo"
9209,"Chilli Momo","Veg Hot Garlic Chilli Momo"
9210,"Chilli Momo","Chatpata Paneer Chilli Momo"
9211,"Chilli Momo","Chicken Himalayan Chilli Momo"
9212,"Chilli Momo","Chicken Masala Chilli Momo"
9213,"Chilli Momo","Chicken Darjeeling Chilli Momo"
9214,"Peri Peri Momo","Veg Darjeeling Fried Peri Peri Momo"
9215,"Peri Peri Momo","Chatpata Paneer Fried Peri Peri Momo"
9216,"Peri Peri Momo","Corn Cheese Fried Peri Peri Momo"
9217,"Peri Peri Momo","Chicken Darjeeling Fried Peri Peri Momo"
9218,"Peri Peri Momo","Chicken Masala Fried Peri Peri Momo"
9219,"Peri Peri Momo","Chicken Cheese Fried Peri Peri Momo"
9220,"Peri Peri Momo","Chicken Delight Fried Peri Peri Momo"
9221,"Peri Peri Momo","Veg Himalayan Fried Peri Peri Momo"
9222,"Peri Peri Momo","Veg Hot Garlic Fried Peri Peri Momo"
9223,"Peri Peri Momo","Chicken Himalayan Fried Peri Peri Momo"
9224,"Burger Momo Moburg","Chicken Moburg"
9225,"Burger Momo Moburg","Cheesy Veggie Moburg"
9226,"Burger Momo Moburg","Cheesy Chicken Moburg"
9227,"Burger Momo Moburg","Corn Cheese Moburg"
9228,"Burger Momo Moburg","Chicken Cheese Moburg"
9229,Thukpas,"Chicken Thukpa Soup"
9230,Thukpas,"Veg Thukpa Soup"
9231,Dessert,"Kesar Gulab Jamun 1PC"
9232,Dessert,"Kesar Gulab Jamun 2PC"
9233,Dessert,"Rasmalai 1PC"
9234,Dessert,"Rasmalai 2PC"
9235,Dessert,"Chocolate Momo 1 Pc"
9236,Dessert,"Chocolate Momo Platter 4 Pcs"
9237,"Add ons","Schezwan Momo Sauce 30 gms"
9238,"Add ons","2 Pack dips 1 Mayo dip 1 Cheesy Jalapeno dip"
9239,"Add ons","Spicy Darjeeling Sauce 30 gms"
9240,"Add ons","Coriander Green Sauce 30gms"
9241,"Add ons","Cheesy Jalapeno Dip"
9242,"Add ons","Mayo Dip"
9243,"Add ons","Peri Peri"
9244,"Wow! China on Wow! Momo","Veggie Noodles In Hot Garlic Sauce Regular"
9245,"Wow! China on Wow! Momo","Veggie Rice In Schewan Sauce Regular"
9246,"Wow! China on Wow! Momo","Veg Sweet Corn Soup"
9247,"Wow! China on Wow! Momo","Veggie Rice In Hot Garlic Sauce Regular"
9248,"Wow! China on Wow! Momo","Veggie Noodles In Schezwan Sauce Regular"
9249,"Wow! China on Wow! Momo","Veggie Fried Rice Regular"
9250,"Wow! China on Wow! Momo","Veg Manchurian Regular"
9251,"Wow! China on Wow! Momo","Chicken Sweet Corn Soup"
9252,"Wow! China on Wow! Momo","Veg Hakka Noodle Regular"
9253,"Wow! China on Wow! Momo","Chilli Paneer Large"
9254,"Wow! China on Wow! Momo","Chilli Paneer Regular"
9255,"Wow! China on Wow! Momo","Veg Manchurian Large"
9256,"Wow! China on Wow! Momo","Fish in Hot Garlic Sauce Large"
9257,"Wow! China on Wow! Momo","Fish In Hot Garlic Sauce Regular"
9258,"Wow! China on Wow! Momo","Chilli Chicken Large"
9259,"Wow! China on Wow! Momo","Chicken Manchurian Large"
9260,"Wow! China on Wow! Momo","Chilli Fish Large"
9261,Starter,"Chinese Bhel Tangy Tangra Style"
9262,Starter,"Chilli Garlic Prawn"
9263,Starter,"Butter Garlic Fish"
9264,Starter,"Pan Fried Fish in Schezwan Sauce"
9265,Starter,"Veg Spring Roll"
9266,Starter,"Crispy Hot Garlic Chicken"
9267,Starter,"Honey Chilli Potato Veg"
9268,Starter,"Crispy Chilli Baby Corn"
9269,Starter,"Chicken Spring Roll"
9270,Starter,"Chilli Paneer Dry"
9271,Starter,"Indo Chilli Chicken"
9272,Starter,"Chicken Lollypop"
9273,Starter,"Chicken Wings In IndoChinese Sauce"
9274,Starter,"Stir Fried Chicken"
9275,Starter,"Stir Fried Vegetable"
9276,Starter,"Paneer In Sweet Chilli Sauce"
9277,Starter,"Chicken Wings In Sweet Chilli Sauce"
9278,Starter,"Honey Dragon Chicken"
9279,Starter,"Dragon Chicken"
9280,Starter,"Indo Chilli Fish"
9281,Noodles,"Veggie Hakka Noodles Regular"
9282,Noodles,"Egg Hakka Noodles Regular"
9283,Noodles,"Veggie Noodles In Hot Garlic Sauce Regular"
9284,Noodles,"Chicken Hakka Noodles Regular"
9285,Noodles,"Veggie Noodles In Chilli Garlic Regular"
9286,Noodles,"Veggie Noodles In Schezwan Sauce Regular"
9287,Noodles,"Chicken Noodles In Chilli Garlic Sauce Regular"
9288,Noodles,"Chicken Noodles In Hot Garlic Sauce Regular"
9289,Noodles,"Chicken Noodles In Schezwan Sauce Regular"
9290,"Barish Combo Save up to41","Veg Chowmein"
9291,"Barish Combo Save up to41","Chicken Chowmein"
9292,"Barish Combo Save up to41","Veg Hakka Noodles With Veg Manchurian"
9293,"Barish Combo Save up to41","Veg Hakka Noodles With Chilli Chicken"
9294,"Barish Combo Save up to41","Veg Fried Rice With Chilli Paneer"
9295,"Barish Combo Save up to41","Veg Fried Rice With Chicken Manchurian"
9296,"Bowls Save Upto 40","Chilli Garlic Noodles With Veg Manchurian"
9297,"Bowls Save Upto 40","Hot Garlic Noodles With Chilli Paneer"
9298,"Bowls Save Upto 40","Chilli Garlic Rice With Veg Manchurian"
9299,"Bowls Save Upto 40","Chicken Hakka Noodles With Chicken Manchurian"
9300,"Bowls Save Upto 40","Veggie Fried Rice With Chilli Paneer"
9301,"Bowls Save Upto 40","Chicken Fried Rice With Chilli Chicken"
9302,"Fried Rice","Veggie Fried Rice Regular"
9303,"Fried Rice","Egg Fried Rice Regular"
9304,"Fried Rice","Veggie Rice In Hot Garlic Sauce Regular"
9305,"Fried Rice","Veggie Rice In Schewan Sauce Regular"
9306,"Fried Rice","Chicken Fried Rice Regular"
9307,"Fried Rice","Veggie Rice In Chilli Garlic Sauce Regular"
9308,"Fried Rice","Veg Triple Schezwan Fried Rice Regular"
9309,"Fried Rice","Chicken Fried Rice In Hot garlic Sauce Regular"
9310,"Fried Rice","Chicken Fried Rice In Schezwan Sauce Regular"
9311,"Fried Rice","Chicken Fried Rice In Chilli Garlic Sauce Regular"
9312,"Fried Rice","Chicken Triple Schezwan Fried Rice Regular"
9313,"Khao Suey","So Wow Khao Suey Veg"
9314,"Khao Suey","So Wow Khao Suey Prawns"
9315,"Khao Suey","So Wow Khao Suey Chicken"
9316,Soup,"Veg Sweet Corn Soup"
9317,Soup,"Chicken Sweet Corn Soup"
9318,Soup,"Veg Hot Sour Soup"
9319,Soup,"Veg Tom Yum Soup"
9320,Soup,"Chicken Manchow Soup"
9321,Soup,"Chicken Hot Sour Soup"
9322,Soup,"Chicken Tom Yum Soup"
9323,"Chinese Thali","Veg Thali Veg Fried Rice with Veg Manchurian"
9324,"Chinese Thali","Veg Thali Veg Fried Rice with Exotic Veg in Hot Garlic Sauce"
9325,"Chinese Thali","Veg Thali Veg Hakka Noodles With Chilli Paneer"
9326,"Chinese Thali","Chicken Thali Veg Fried Rice with Chicken Manchurian"
9327,"Chinese Thali","Chicken Thali Veg Hakka Noodles with Chilli Chicken"
9328,"Chinese Thali","Chicken Thali Veg Hakka Noodles with Hot Garlic Chicken"
9329,"MOCTALL BAR","Fresh Lime Soda Salt"
9330,"Wow!  Momo  On  Wow China","Chicken Cheese Fried Momo"
9331,"Wow!  Momo  On  Wow China","Chicken Darjeeling Steam Momo"
9332,"Wow!  Momo  On  Wow China","Corn Cheese Steam Momo"
9333,"Wow!  Momo  On  Wow China","Chicken Moburg"
9334,"Wow!  Momo  On  Wow China","Chicken Darjeeling Fried Momo"
9335,"Wow!  Momo  On  Wow China","Chicken Chilli Momo"
9336,"Wow!  Momo  On  Wow China","Corn Cheese Chilli Momo"
9337,"Wow!  Momo  On  Wow China","Chicken Cheese Chilli Momo"
9338,"Wow!  Momo  On  Wow China","Veg Chilli Momo"
9339,"Wow!  Momo  On  Wow China","Corn Cheese Fried Momo"
9340,"Wow!  Momo  On  Wow China","Veg Darjeeling Steam Momo"
9341,"Wow!  Momo  On  Wow China","Veggie Moburg"
9342,"Wow!  Momo  On  Wow China","Chicken Cheese Pan Fried Momo"
9343,"Wow!  Momo  On  Wow China","Chicken Cheese Steam Momo"
9344,Dessert,"Molten Chocolate Spring Rolls"
9345,Recommended,"Paneer Tikka Masala"
9346,Recommended,"Paneer Lababdar"
9347,Recommended,"Aloo Chaap"
9348,Recommended,"Beetroot Kebab"
9349,Recommended,"Andhra Mutton Biryani Serves 4"
9350,Recommended,"Hyderabadi Chicken Dum King Biryani Serves 2"
9351,Recommended,"Hyderabadi Mutton Dum King Biryani Serves 2"
9352,Recommended,"Hyderabadi Chicken Tikka Dum King Biryani Serves 2"
9353,Recommended,"Hyderabadi Veg King Biryani Serves 2"
9354,Recommended,"Hyderabadi Reshmi Tikka King Biryani Serves 2"
9355,Recommended,"Hyderabadi Egg King Biryani Serves 2"
9356,Recommended,"Andhra Mutton Biryani Serves 2"
9357,Recommended,"Hyderabadi Dum Chicken Biryani Boneless Spicy Serves 1"
9358,Recommended,"Hyderabadi Dum Mutton Biryani Boneless Spicy Serves 1"
9359,"Starters & Kebabs","Chicken Seekh Kebab"
9360,"Super Saver Combos","Double Delight Shake"
9361,"Cold Coffees","Classic Cold Coffee"
9362,"Cold Coffees","Choco Hazelnut Cold Coffee"
9363,"Cold Coffees","Butterscotch Cold Coffee"
9364,"Cold Coffees","Caramel Cold Coffee"
9365,"Cold Coffees","Mocha Cold Coffee"
9366,"Ice Creams","Creamy Vanilla Ice Cream"
9367,"Ice Creams","Dry Fruit Delight Ice Cream"
9368,Others,"Water Bottle"
9369,"Burger  Non Veg","Me Chicken Burger"
9370,"Burger  Non Veg","Little Dia Burger"
9371,"Burger  Non Veg","Tandoori Chicken Burger"
9372,"Burger  Non Veg","Super Twin Burger"
9373,"Burger  Non Veg","Chicken Cheese Burst Burger"
9374,"Burger  Non Veg","Classic Chicken Burger"
9375,"Burger  Non Veg","Db Grilled Chicken Burger"
9376,"Burger  Non Veg","Chicken Tikka Burger"
9377,"Burger  Non Veg","Korean Hot Spicy Burger"
9378,"Burger  Non Veg","Ultimate Fried Chicken Subger"
9379,"Burger  Non Veg","Butter Chicken Burger"
9380,"Burger  Non Veg","Tandoori Me Fried Chicken Burger"
9381,"Burger Meal Combos","ME 7 ME Fried Chicken Burger C Fries Drink"
9382,"Burger Meal Combos","ME 15 Super Twin Burger C Fries Drink"
9383,"Burger Meal Combos","ME 14 DB Grilled Chicken Burger C Fries Drink"
9384,"Burger Meal Combos","ME 10 2pc Chicken F Fries Drink 2 Mayo"
9385,"Burger Meal Combos","Me 8 Me Fried Chicken Burger 1pc Chicken Drink"
9386,"Burger Meal Combos","Me 5 Little Dia Burger C Fries Drink"
9387,"Burger Meal Combos","Me 13 Chicken Cheese Burger C Fries Drink"
9388,"Burger Meal Combos","Me 4 Paneer Cheese Burger F Fries Drink"
9389,"Burger Meal Combos","Me 11 Chicken Tikka Burger C Fries Drink"
9390,"Burger Meal Combos","Me 9 Tandoori Chicken Burger C Fries Drink"
9391,"Burger Meal Combos","Me 6 Classic Chicken Burger C Fries Drink"
9392,"Burger Meal Combos","Me 3 Mac N Cheese Burger F Fries Drink"
9393,"Burger Meal Combos","Me 2 Classic Veg Burger F Fries Drink"
9394,"Burger Meal Combos","Me 1 Kiddy Veg Burger F Fries Drink"
9395,"Burger Meal Combos","ME 12 Korean Hot Spicy C Fries Drink"
9396,"Burger Meal Combos","ME 16 Paneer Makhani Burger F Fries Drink"
9397,"Burger Meal Combos","ME 17 Butter Chicken Burger C Fries Drink"
9398,"Burger Meal Combos","ME 18 Crispy Veg Delight Subger F Fries Drink"
9399,"Burger Meal Combos","ME 19 Ultimate Fried Chicken Subger C Fries Drink"
9400,"Burger Meal Combos","ME 20 Tandoori Me Fried Chicken Burger C Fries Drink"
9401,"Finger Food Nonveg","Chicken Popcorn 100 Gms"
9402,"Finger Food Nonveg","Chicken Nuggets 7 Pcs"
9403,"Finger Food Nonveg","Chicken Lollipop 4 Pcs"
9404,"Finger Food Nonveg","Me Wings 4 Pcs"
9405,"Finger Food Nonveg","Chicken Spring Roll 4 Pcs"
9406,"Finger Food Nonveg","Chicken Strips 3 Pcs"
9407,"Finger Food Nonveg","Chicken Fries"
9408,"Finger Food Nonveg","Umbrella Chicken 2pc"
9409,"Classic Fried Chicken","Chicken Bucket Classic 8 Pcs"
9410,"Classic Fried Chicken","Fried Chicken Drumstick Bucket Classic 6 Pcs"
9411,"Classic Fried Chicken","Fried Chicken Classic 2 Pcs"
9412,"Classic Fried Chicken","Fried Chicken Drumstick Classic"
9413,"Classic Fried Chicken","Fried Chicken Bucket Classic 4 Pcs"
9414,"Fiery Indian Fried Chicken","Chicken Bucket Indian Fiery 8 Pcs"
9415,"Fiery Indian Fried Chicken","Drumstick Bucket Indian Fiery 6 Pcs"
9416,"Fiery Indian Fried Chicken","Fried Chicken Bucket Indian Fiery 4 Pcs"
9417,"Fiery Indian Fried Chicken","Fried Chicken Indian Fiery 2 Pcs"
9418,"Fiery Indian Fried Chicken","Fried Chicken Drumstick Indian Fiery"
9419,"Finger Food Bucket","Variety Chicken Bucket 12 Pcs"
9420,"Finger Food Bucket","Boneless Strips 10 Pcs"
9421,"Finger Food Bucket","Chicken Fries Bucket 400 Gms"
9422,Wraps,"Crispy Chicken Wrap"
9423,Wraps,"Mexican Chicken Wrap"
9424,Wraps,"Super Veggie Wrap"
9425,Wraps,"Crispy Paneer Wrap"
9426,Pizza,"Desi Double Delight"
9427,Pizza,"Chicken Pepperoni Pizza"
9428,Pizza,"Chicken Fun Blast"
9429,Pizza,"Garden Fresh Pizza"
9430,Pizza,"Butter Chicken Pizza"
9431,Pizza,"Fried Chicken Poppers Pizza"
9432,Pizza,"Plain Cheese Pizza margherita"
9433,"Nashville Glazed Fried Chicken","Nashville Drumstick Bucket 6 Pcs"
9434,"Nashville Glazed Fried Chicken","Nashville Fried Chicken 2 Pcs"
9435,"Nashville Glazed Fried Chicken","Nashville Fried Chicken Drumstick"
9436,"Nashville Glazed Fried Chicken","Nashville Chicken Bucket 4 Pcs"
9437,"Nashville Glazed Fried Chicken","Nashville Chicken Bucket 8 Pcs"
9438,"Burger  Veg","Classic Veg Burger"
9439,"Burger  Veg","Paneer Cheese Burst Burger"
9440,"Burger  Veg","Mac N Cheese Burger"
9441,"Burger  Veg","Kiddy Veg Burger"
9442,"Burger  Veg","Crispy Veg Delight Subger"
9443,"Burger  Veg","Paneer Makhani Burger"
9444,Sandwich,"Crispy Chicken Sandwich Spicy"
9445,Sandwich,"Grilled Veg Cheese Sandwich"
9446,Sandwich,"Tandoori Chicken Sandwich"
9447,Sandwich,"Crispy Paneer Sandwich"
9448,Momos,"Chicken Momo"
9449,Momos,"Cheesy Chicken Momo"
9450,Momos,"Corn And Cheese Momo"
9451,Momos,"Mixed Veg Momo"
9452,"Special Combos","Pizza Nonveg Combo"
9453,"Special Combos","Drumstick Mania"
9454,"Special Combos","Family Burger Feast"
9455,"Special Combos","Fantasy Meal For Twonon Veg"
9456,"Special Combos","Fantasy Meal For Twoveg"
9457,"Special Combos","Fried Chicken Blast"
9458,"Special Combos","Fried Fusion Party Meal"
9459,"Special Combos","Me Chicken Burger Duo"
9460,"Special Combos","Pizza Veg Combo"
9461,"Special Combos","Roller Double"
9462,"Special Combos","Value Meal For Twononveg"
9463,"Special Combos","Value Meal For Twoveg"
9464,"Quesadilla & Tacos","Mexiacana Chicken N Cheese Quesadilla"
9465,"Quesadilla & Tacos","Mexican Chicken Taco"
9466,"Quesadilla & Tacos","Tossed Veg n Cheese Quesadilla"
9467,"Quesadilla & Tacos","Maxx Veg Taco"
9468,Mojito,"Mint Mojito"
9469,Mojito,"Blue Curacao"
9470,Mojito,"Chilli Guava Mojito"
9471,Mojito,"Green Apple Mojito"
9472,Frappe,"Oreo Cookie Frappe"
9473,Frappe,"Cold Coffee"
9474,Frappe,"Chocolate Frappe"
9475,Frappe,"Vanilla Frappe"
9476,Desserts,"Hot Choco Lava Cake"
9477,Desserts,"Brownie With Ice Cream"
9478,Desserts,"Ice Cream 1 Scoop"
9479,Desserts,"Apricot Delight"
9480,"Garlic Bread","Tandoori Chicken Garlic Bread"
9481,"Garlic Bread","Plain Garlic Bread"
9482,"Grillicken  Grilled Chicken ","Grillicken Flamy Wings"
9483,"Grillicken  Grilled Chicken ","Grillicken Spicy Drumstick"
9484,"Cheese Fries","Cheesy Chicken Fries"
9485,"Side Orders","Mayonnaise Sachet 2pcs"
9486,"Side Orders",Cheese
9487,"Side Orders","Lemon Chilli Sprinkler 2pcs"
9488,"Side Orders","Caribien Sprinkler 2pcs"
9489,"Side Orders","Fiery Sprinkler 2 Pcs"
